date,entity_id,entity_name,value
1300,mamluk-sultanate,Mamluk Sultanate,2100000
1300,mongol-empire,Mongol Empire,16653061
1300,srivijaya,Srivijaya,522034
1300,yuan-dynasty,Yuan dynasty,8179487
1301,chagatai-khanate,Chagatai Khanate,3129412
1301,delhi-sultanate,Delhi Sultanate,2867925
1301,holy-roman-empire,Holy Roman Empire,667989
1301,ilkhanate,Ilkhanate,3125000
1301,jochi-khanate,Jochi Khanate,5194030
1301,khmer-empire,Khmer Empire,921986
1301,kingdom-of-france-middle-ages,Kingdom of France (Middle Ages),362292
1301,mali-empire,Mali Empire,500690
1301,mamluk-sultanate,Mamluk Sultanate,2090323
1301,mongol-empire,Mongol Empire,16408163
1301,srivijaya,Srivijaya,515254
1301,tarascan-empire,Tarascan empire,500
1301,yuan-dynasty,Yuan dynasty,8461538
1306,chagatai-khanate,Chagatai Khanate,3335294
1306,delhi-sultanate,Delhi Sultanate,3018868
1306,holy-roman-empire,Holy Roman Empire,661376
1306,ilkhanate,Ilkhanate,3472222
1306,jochi-khanate,Jochi Khanate,5641791
1306,khmer-empire,Khmer Empire,886525
1306,kingdom-of-france-middle-ages,Kingdom of France (Middle Ages),358595
1306,mali-empire,Mali Empire,538621
1306,mamluk-sultanate,Mamluk Sultanate,2041935
1306,mongol-empire,Mongol Empire,15183673
1306,srivijaya,Srivijaya,481356
1306,tarascan-empire,Tarascan empire,3000
1306,yuan-dynasty,Yuan dynasty,9871795
131,eastern-han-dynasty,Eastern Han dynasty,4820833
131,indo-scythian-kingdom,Indo-Scythian Kingdom,1840526
131,kingdom-of-aksum,Kingdom of Aksum,885000
131,kingdom-of-armenia,Kingdom of Armenia,536747
131,northern-xiongnu,Northern Xiongnu,1257955
131,parthian-empire,Parthian Empire,1167713
131,roman-empire,Roman Empire,4805014
131,satavahana-dynasty,Satavahana dynasty,475000
131,western-satraps,Western Satraps,449180
131,western-xiongnu,Western Xiongnu,2690625
131,xianbei-state,Xianbei state,1598131
131,xiongnu-empire,Xiongnu Empire,4912722
1310,chagatai-khanate,Chagatai Khanate,3500000
1310,delhi-sultanate,Delhi Sultanate,3139623
1310,holy-roman-empire,Holy Roman Empire,656085
1310,ilkhanate,Ilkhanate,3750000
1310,jochi-khanate,Jochi Khanate,6000000
1310,khmer-empire,Khmer Empire,858156
1310,kingdom-of-france-middle-ages,Kingdom of France (Middle Ages),355638
1310,mali-empire,Mali Empire,568966
1310,mamluk-sultanate,Mamluk Sultanate,2003226
1310,mongol-empire,Mongol Empire,14204082
1310,ottoman-empire,Ottoman Empire,109186
1310,srivijaya,Srivijaya,454237
1310,tarascan-empire,Tarascan empire,5000
1310,yuan-dynasty,Yuan dynasty,11000000
1311,chagatai-khanate,Chagatai Khanate,3490716
1311,delhi-sultanate,Delhi Sultanate,3169811
1311,holy-roman-empire,Holy Roman Empire,654762
1311,ilkhanate,Ilkhanate,3600000
1311,jochi-khanate,Jochi Khanate,5968750
1311,khmer-empire,Khmer Empire,851064
1311,kingdom-of-france-middle-ages,Kingdom of France (Middle Ages),354898
1311,mali-empire,Mali Empire,576552
1311,mamluk-sultanate,Mamluk Sultanate,1993548
1311,mongol-empire,Mongol Empire,13959184
1311,ottoman-empire,Ottoman Empire,122835
1311,srivijaya,Srivijaya,447458
1311,tarascan-empire,Tarascan empire,5500
1311,yuan-dynasty,Yuan dynasty,10810345
1312,chagatai-khanate,Chagatai Khanate,3481432
1312,delhi-sultanate,Delhi Sultanate,3200000
1312,holy-roman-empire,Holy Roman Empire,653439
1312,ilkhanate,Ilkhanate,3450000
1312,jochi-khanate,Jochi Khanate,5937500
1312,khmer-empire,Khmer Empire,843972
1312,kingdom-of-france-middle-ages,Kingdom of France (Middle Ages),354159
1312,mali-empire,Mali Empire,584138
1312,mamluk-sultanate,Mamluk Sultanate,1983871
1312,mongol-empire,Mongol Empire,13714286
1312,ottoman-empire,Ottoman Empire,136483
1312,srivijaya,Srivijaya,440678
1312,tarascan-empire,Tarascan empire,6000
1312,yuan-dynasty,Yuan dynasty,10620690
1316,chagatai-khanate,Chagatai Khanate,3444297
1316,delhi-sultanate,Delhi Sultanate,3140187
1316,holy-roman-empire,Holy Roman Empire,648148
1316,ilkhanate,Ilkhanate,2850000
1316,jochi-khanate,Jochi Khanate,5812500
1316,khmer-empire,Khmer Empire,815603
1316,kingdom-of-france-middle-ages,Kingdom of France (Middle Ages),351201
1316,mali-empire,Mali Empire,614483
1316,mamluk-sultanate,Mamluk Sultanate,1945161
1316,mongol-empire,Mongol Empire,12734694
1316,ottoman-empire,Ottoman Empire,191076
1316,srivijaya,Srivijaya,413559
1316,tarascan-empire,Tarascan empire,8000
1316,yuan-dynasty,Yuan dynasty,9862069
1321,chagatai-khanate,Chagatai Khanate,3397878
1321,delhi-sultanate,Delhi Sultanate,3065421
1321,holy-roman-empire,Holy Roman Empire,641534
1321,ilkhanate,Ilkhanate,2100000
1321,jochi-khanate,Jochi Khanate,5656250
1321,khmer-empire,Khmer Empire,780142
1321,kingdom-of-france-middle-ages,Kingdom of France (Middle Ages),347505
1321,mali-empire,Mali Empire,652414
1321,mamluk-sultanate,Mamluk Sultanate,1896774
1321,mongol-empire,Mongol Empire,11510204
1321,ottoman-empire,Ottoman Empire,259318
1321,srivijaya,Srivijaya,379661
1321,tarascan-empire,Tarascan empire,10500
1321,yuan-dynasty,Yuan dynasty,8913793
1326,aztec-empire,Aztec Empire,1128
1326,chagatai-khanate,Chagatai Khanate,3351459
1326,delhi-sultanate,Delhi Sultanate,2990654
1326,holy-roman-empire,Holy Roman Empire,634921
1326,ilkhanate,Ilkhanate,1350000
1326,jochi-khanate,Jochi Khanate,5500000
1326,khmer-empire,Khmer Empire,744681
1326,kingdom-of-france-middle-ages,Kingdom of France (Middle Ages),343808
1326,mali-empire,Mali Empire,690345
1326,mamluk-sultanate,Mamluk Sultanate,1848387
1326,mongol-empire,Mongol Empire,10285714
1326,ottoman-empire,Ottoman Empire,327559
1326,srivijaya,Srivijaya,345763
1326,tarascan-empire,Tarascan empire,13000
1326,yuan-dynasty,Yuan dynasty,7965517
1331,aztec-empire,Aztec Empire,6769
1331,chagatai-khanate,Chagatai Khanate,3305040
1331,delhi-sultanate,Delhi Sultanate,2915888
1331,holy-roman-empire,Holy Roman Empire,628307
1331,ilkhanate,Ilkhanate,600000
1331,jochi-khanate,Jochi Khanate,5343750
1331,khmer-empire,Khmer Empire,709220
1331,kingdom-of-france-middle-ages,Kingdom of France (Middle Ages),340111
1331,mali-empire,Mali Empire,728276
1331,mamluk-sultanate,Mamluk Sultanate,1800000
1331,mongol-empire,Mongol Empire,9061224
1331,ottoman-empire,Ottoman Empire,395801
1331,srivijaya,Srivijaya,311864
1331,tarascan-empire,Tarascan empire,15500
1331,yuan-dynasty,Yuan dynasty,7017241
1335,ilkhanate,Ilkhanate,0
1336,aztec-empire,Aztec Empire,12410
1336,chagatai-khanate,Chagatai Khanate,3258621
1336,delhi-sultanate,Delhi Sultanate,2841121
1336,holy-roman-empire,Holy Roman Empire,621693
1336,jochi-khanate,Jochi Khanate,5187500
1336,khmer-empire,Khmer Empire,673759
1336,kingdom-of-france-middle-ages,Kingdom of France (Middle Ages),336414
1336,mali-empire,Mali Empire,766207
1336,mamluk-sultanate,Mamluk Sultanate,1751613
1336,mongol-empire,Mongol Empire,7836735
1336,ottoman-empire,Ottoman Empire,464042
1336,srivijaya,Srivijaya,277966
1336,tarascan-empire,Tarascan empire,18000
1336,yuan-dynasty,Yuan dynasty,6068966
1341,aztec-empire,Aztec Empire,18051
1341,chagatai-khanate,Chagatai Khanate,3212202
1341,delhi-sultanate,Delhi Sultanate,2766355
1341,holy-roman-empire,Holy Roman Empire,615079
1341,jochi-khanate,Jochi Khanate,5031250
1341,khmer-empire,Khmer Empire,638298
1341,kingdom-of-france-middle-ages,Kingdom of France (Middle Ages),332717
1341,mali-empire,Mali Empire,804138
1341,mamluk-sultanate,Mamluk Sultanate,1703226
1341,mongol-empire,Mongol Empire,6612245
1341,ottoman-empire,Ottoman Empire,532283
1341,srivijaya,Srivijaya,244068
1341,tarascan-empire,Tarascan empire,20500
1341,yuan-dynasty,Yuan dynasty,5120690
1346,aztec-empire,Aztec Empire,23692
1346,chagatai-khanate,Chagatai Khanate,3165782
1346,delhi-sultanate,Delhi Sultanate,2691589
1346,holy-roman-empire,Holy Roman Empire,608466
1346,jochi-khanate,Jochi Khanate,4875000
1346,khmer-empire,Khmer Empire,602837
1346,kingdom-of-france-middle-ages,Kingdom of France (Middle Ages),329020
1346,mali-empire,Mali Empire,842069
1346,mamluk-sultanate,Mamluk Sultanate,1654839
1346,mongol-empire,Mongol Empire,5387755
1346,ottoman-empire,Ottoman Empire,600525
1346,srivijaya,Srivijaya,210169
1346,tarascan-empire,Tarascan empire,23000
1346,yuan-dynasty,Yuan dynasty,4172414
1351,aztec-empire,Aztec Empire,29333
1351,chagatai-khanate,Chagatai Khanate,3119363
1351,delhi-sultanate,Delhi Sultanate,2616822
1351,holy-roman-empire,Holy Roman Empire,601852
1351,jochi-khanate,Jochi Khanate,4718750
1351,khmer-empire,Khmer Empire,567376
1351,kingdom-of-france-middle-ages,Kingdom of France (Middle Ages),325323
1351,mali-empire,Mali Empire,880000
1351,mamluk-sultanate,Mamluk Sultanate,1606452
1351,mongol-empire,Mongol Empire,4163265
1351,ottoman-empire,Ottoman Empire,668766
1351,srivijaya,Srivijaya,176271
1351,tarascan-empire,Tarascan empire,25500
1351,yuan-dynasty,Yuan dynasty,3224138
1356,aztec-empire,Aztec Empire,34974
1356,chagatai-khanate,Chagatai Khanate,3072944
1356,delhi-sultanate,Delhi Sultanate,2542056
1356,holy-roman-empire,Holy Roman Empire,595238
1356,jochi-khanate,Jochi Khanate,4562500
1356,khmer-empire,Khmer Empire,531915
1356,kingdom-of-france-middle-ages,Kingdom of France (Middle Ages),321627
1356,mali-empire,Mali Empire,917931
1356,mamluk-sultanate,Mamluk Sultanate,1558065
1356,mongol-empire,Mongol Empire,2938776
1356,ottoman-empire,Ottoman Empire,737008
1356,srivijaya,Srivijaya,142373
1356,tarascan-empire,Tarascan empire,28000
1356,yuan-dynasty,Yuan dynasty,2275862
136,eastern-han-dynasty,Eastern Han dynasty,4550000
136,indo-scythian-kingdom,Indo-Scythian Kingdom,1806316
136,kingdom-of-aksum,Kingdom of Aksum,893333
136,kingdom-of-armenia,Kingdom of Armenia,527711
136,northern-xiongnu,Northern Xiongnu,1240909
136,parthian-empire,Parthian Empire,1104933
136,roman-empire,Roman Empire,4735376
136,satavahana-dynasty,Satavahana dynasty,481579
136,western-satraps,Western Satraps,440984
136,western-xiongnu,Western Xiongnu,2654167
136,xianbei-state,Xianbei state,1808411
136,xiongnu-empire,Xiongnu Empire,4846154
1361,aztec-empire,Aztec Empire,40615
1361,chagatai-khanate,Chagatai Khanate,3026525
1361,delhi-sultanate,Delhi Sultanate,2467290
1361,holy-roman-empire,Holy Roman Empire,588624
1361,jochi-khanate,Jochi Khanate,4406250
1361,khmer-empire,Khmer Empire,496454
1361,kingdom-of-france-middle-ages,Kingdom of France (Middle Ages),317930
1361,mali-empire,Mali Empire,955862
1361,mamluk-sultanate,Mamluk Sultanate,1509677
1361,mongol-empire,Mongol Empire,1714286
1361,ottoman-empire,Ottoman Empire,805249
1361,srivijaya,Srivijaya,108475
1361,tarascan-empire,Tarascan empire,30500
1361,yuan-dynasty,Yuan dynasty,1327586
1366,aztec-empire,Aztec Empire,46256
1366,chagatai-khanate,Chagatai Khanate,2980106
1366,delhi-sultanate,Delhi Sultanate,2392523
1366,holy-roman-empire,Holy Roman Empire,582011
1366,jochi-khanate,Jochi Khanate,4250000
1366,khmer-empire,Khmer Empire,460993
1366,kingdom-of-france-middle-ages,Kingdom of France (Middle Ages),314233
1366,mali-empire,Mali Empire,993793
1366,mamluk-sultanate,Mamluk Sultanate,1461290
1366,mongol-empire,Mongol Empire,489796
1366,ottoman-empire,Ottoman Empire,873491
1366,srivijaya,Srivijaya,74576
1366,tarascan-empire,Tarascan empire,33000
1366,yuan-dynasty,Yuan dynasty,379310
1368,aztec-empire,Aztec Empire,48513
1368,chagatai-khanate,Chagatai Khanate,2961538
1368,delhi-sultanate,Delhi Sultanate,2362617
1368,holy-roman-empire,Holy Roman Empire,579365
1368,jochi-khanate,Jochi Khanate,4187500
1368,khmer-empire,Khmer Empire,446809
1368,kingdom-of-france-middle-ages,Kingdom of France (Middle Ages),312754
1368,mali-empire,Mali Empire,1008966
1368,mamluk-sultanate,Mamluk Sultanate,1441935
1368,mongol-empire,Mongol Empire,0
1368,northern-yuan-dynasty,Northern Yuan dynasty,5000000
1368,ottoman-empire,Ottoman Empire,900787
1368,srivijaya,Srivijaya,61017
1368,tarascan-empire,Tarascan empire,34000
1368,yuan-dynasty,Yuan dynasty,0
1371,aztec-empire,Aztec Empire,51897
1371,chagatai-khanate,Chagatai Khanate,2933687
1371,delhi-sultanate,Delhi Sultanate,2317757
1371,holy-roman-empire,Holy Roman Empire,575397
1371,jochi-khanate,Jochi Khanate,4093750
1371,khmer-empire,Khmer Empire,425532
1371,kingdom-of-france-middle-ages,Kingdom of France (Middle Ages),310536
1371,mali-empire,Mali Empire,1031724
1371,mamluk-sultanate,Mamluk Sultanate,1412903
1371,ming-dynasty,Ming dynasty,237805
1371,northern-yuan-dynasty,Northern Yuan dynasty,4953560
1371,ottoman-empire,Ottoman Empire,941732
1371,srivijaya,Srivijaya,40678
1371,tarascan-empire,Tarascan empire,35500
1371,timurid-empire,Timurid Empire,125714
1376,aztec-empire,Aztec Empire,57538
1376,chagatai-khanate,Chagatai Khanate,2887268
1376,delhi-sultanate,Delhi Sultanate,2242991
1376,holy-roman-empire,Holy Roman Empire,568783
1376,jochi-khanate,Jochi Khanate,3937500
1376,khmer-empire,Khmer Empire,390071
1376,kingdom-of-france-middle-ages,Kingdom of France (Middle Ages),306839
1376,mali-empire,Mali Empire,1069655
1376,mamluk-sultanate,Mamluk Sultanate,1364516
1376,ming-dynasty,Ming dynasty,634146
1376,northern-yuan-dynasty,Northern Yuan dynasty,4876161
1376,ottoman-empire,Ottoman Empire,1009974
1376,srivijaya,Srivijaya,6780
1376,tarascan-empire,Tarascan empire,38000
1376,timurid-empire,Timurid Empire,754286
1377,srivijaya,Srivijaya,0
1380,aztec-empire,Aztec Empire,62051
1380,chagatai-khanate,Chagatai Khanate,2850133
1380,delhi-sultanate,Delhi Sultanate,2183178
1380,holy-roman-empire,Holy Roman Empire,563492
1380,jochi-khanate,Jochi Khanate,3812500
1380,khmer-empire,Khmer Empire,361702
1380,kingdom-of-france-middle-ages,Kingdom of France (Middle Ages),303882
1380,mali-empire,Mali Empire,1100000
1380,mamluk-sultanate,Mamluk Sultanate,1325806
1380,ming-dynasty,Ming dynasty,951220
1380,northern-yuan-dynasty,Northern Yuan dynasty,4814241
1380,ottoman-empire,Ottoman Empire,1064567
1380,tarascan-empire,Tarascan empire,40000
1380,timurid-empire,Timurid Empire,1257143
1381,aztec-empire,Aztec Empire,63179
1381,chagatai-khanate,Chagatai Khanate,2840849
1381,delhi-sultanate,Delhi Sultanate,2168224
1381,holy-roman-empire,Holy Roman Empire,562169
1381,jochi-khanate,Jochi Khanate,3781250
1381,khmer-empire,Khmer Empire,354610
1381,kingdom-of-france-middle-ages,Kingdom of France (Middle Ages),303142
1381,mali-empire,Mali Empire,1096207
1381,mamluk-sultanate,Mamluk Sultanate,1316129
1381,ming-dynasty,Ming dynasty,1030488
1381,northern-yuan-dynasty,Northern Yuan dynasty,4798762
1381,ottoman-empire,Ottoman Empire,1078215
1381,tarascan-empire,Tarascan empire,40500
1381,timurid-empire,Timurid Empire,1382857
1386,aztec-empire,Aztec Empire,68821
1386,chagatai-khanate,Chagatai Khanate,2794430
1386,delhi-sultanate,Delhi Sultanate,2093458
1386,holy-roman-empire,Holy Roman Empire,555556
1386,jochi-khanate,Jochi Khanate,3625000
1386,khmer-empire,Khmer Empire,319149
1386,kingdom-of-france-middle-ages,Kingdom of France (Middle Ages),299445
1386,mali-empire,Mali Empire,1077241
1386,mamluk-sultanate,Mamluk Sultanate,1267742
1386,ming-dynasty,Ming dynasty,1426829
1386,northern-yuan-dynasty,Northern Yuan dynasty,4721362
1386,ottoman-empire,Ottoman Empire,1146457
1386,tarascan-empire,Tarascan empire,43000
1386,timurid-empire,Timurid Empire,2011429
1391,aztec-empire,Aztec Empire,74462
1391,bornu-empire,Bornu Empire,1030
1391,chagatai-khanate,Chagatai Khanate,2748011
1391,delhi-sultanate,Delhi Sultanate,2018692
1391,holy-roman-empire,Holy Roman Empire,548942
1391,jochi-khanate,Jochi Khanate,3468750
1391,khmer-empire,Khmer Empire,283688
1391,kingdom-of-france-middle-ages,Kingdom of France (Middle Ages),295749
1391,mali-empire,Mali Empire,1058276
1391,mamluk-sultanate,Mamluk Sultanate,1219355
1391,ming-dynasty,Ming dynasty,1823171
1391,northern-yuan-dynasty,Northern Yuan dynasty,4643963
1391,ottoman-empire,Ottoman Empire,1214698
1391,tarascan-empire,Tarascan empire,45500
1391,timurid-empire,Timurid Empire,2640000
1396,aztec-empire,Aztec Empire,80103
1396,bornu-empire,Bornu Empire,2317
1396,chagatai-khanate,Chagatai Khanate,2701592
1396,delhi-sultanate,Delhi Sultanate,1943925
1396,holy-roman-empire,Holy Roman Empire,542328
1396,jochi-khanate,Jochi Khanate,3312500
1396,khmer-empire,Khmer Empire,248227
1396,kingdom-of-france-middle-ages,Kingdom of France (Middle Ages),292052
1396,mali-empire,Mali Empire,1039310
1396,mamluk-sultanate,Mamluk Sultanate,1170968
1396,ming-dynasty,Ming dynasty,2219512
1396,northern-yuan-dynasty,Northern Yuan dynasty,4566563
1396,ottoman-empire,Ottoman Empire,1282940
1396,tarascan-empire,Tarascan empire,48000
1396,timurid-empire,Timurid Empire,3268571
1401,aztec-empire,Aztec Empire,85744
1401,bornu-empire,Bornu Empire,3604
1401,chagatai-khanate,Chagatai Khanate,2655172
1401,delhi-sultanate,Delhi Sultanate,1869159
1401,holy-roman-empire,Holy Roman Empire,535714
1401,jochi-khanate,Jochi Khanate,3156250
1401,khmer-empire,Khmer Empire,212766
1401,kingdom-of-france-middle-ages,Kingdom of France (Middle Ages),288355
1401,mali-empire,Mali Empire,1020345
1401,mamluk-sultanate,Mamluk Sultanate,1122581
1401,ming-dynasty,Ming dynasty,2615854
1401,northern-yuan-dynasty,Northern Yuan dynasty,4489164
1401,ottoman-empire,Ottoman Empire,1351181
1401,oyo-empire,Oyo Empire,536
1401,tarascan-empire,Tarascan empire,50500
1401,timurid-empire,Timurid Empire,3897143
1405,aztec-empire,Aztec Empire,90256
1405,bornu-empire,Bornu Empire,4634
1405,chagatai-khanate,Chagatai Khanate,2618037
1405,delhi-sultanate,Delhi Sultanate,1809346
1405,holy-roman-empire,Holy Roman Empire,530423
1405,jochi-khanate,Jochi Khanate,3031250
1405,khmer-empire,Khmer Empire,184397
1405,kingdom-of-france-middle-ages,Kingdom of France (Middle Ages),285397
1405,mali-empire,Mali Empire,1005172
1405,mamluk-sultanate,Mamluk Sultanate,1083871
1405,ming-dynasty,Ming dynasty,2932927
1405,northern-yuan-dynasty,Northern Yuan dynasty,4427245
1405,ottoman-empire,Ottoman Empire,1405774
1405,oyo-empire,Oyo Empire,2679
1405,tarascan-empire,Tarascan empire,52500
1405,timurid-empire,Timurid Empire,4400000
1406,aztec-empire,Aztec Empire,91385
1406,bornu-empire,Bornu Empire,4891
1406,chagatai-khanate,Chagatai Khanate,2608753
1406,delhi-sultanate,Delhi Sultanate,1794393
1406,holy-roman-empire,Holy Roman Empire,529101
1406,jochi-khanate,Jochi Khanate,3000000
1406,khmer-empire,Khmer Empire,177305
1406,kingdom-of-france-middle-ages,Kingdom of France (Middle Ages),284658
1406,mali-empire,Mali Empire,1001379
1406,mamluk-sultanate,Mamluk Sultanate,1074194
1406,ming-dynasty,Ming dynasty,3012195
1406,northern-yuan-dynasty,Northern Yuan dynasty,4411765
1406,ottoman-empire,Ottoman Empire,1419423
1406,oyo-empire,Oyo Empire,3214
1406,tarascan-empire,Tarascan empire,53000
1406,timurid-empire,Timurid Empire,4356863
141,eastern-han-dynasty,Eastern Han dynasty,4279167
141,indo-scythian-kingdom,Indo-Scythian Kingdom,1772105
141,kingdom-of-aksum,Kingdom of Aksum,901667
141,kingdom-of-armenia,Kingdom of Armenia,518675
141,northern-xiongnu,Northern Xiongnu,1223864
141,parthian-empire,Parthian Empire,1042152
141,roman-empire,Roman Empire,4665738
141,satavahana-dynasty,Satavahana dynasty,488158
141,western-satraps,Western Satraps,432787
141,western-xiongnu,Western Xiongnu,2617708
141,xianbei-state,Xianbei state,2018692
141,xiongnu-empire,Xiongnu Empire,4779586
1411,aztec-empire,Aztec Empire,97026
1411,bornu-empire,Bornu Empire,6178
1411,chagatai-khanate,Chagatai Khanate,2562334
1411,delhi-sultanate,Delhi Sultanate,1719626
1411,holy-roman-empire,Holy Roman Empire,522487
1411,jochi-khanate,Jochi Khanate,2843750
1411,khmer-empire,Khmer Empire,141844
1411,kingdom-of-france-middle-ages,Kingdom of France (Middle Ages),280961
1411,mali-empire,Mali Empire,982414
1411,mamluk-sultanate,Mamluk Sultanate,1025806
1411,ming-dynasty,Ming dynasty,3408537
1411,northern-yuan-dynasty,Northern Yuan dynasty,4334365
1411,ottoman-empire,Ottoman Empire,1487664
1411,oyo-empire,Oyo Empire,5893
1411,tarascan-empire,Tarascan empire,55500
1411,timurid-empire,Timurid Empire,4141176
1415,first-portuguese-empire,First Portuguese Empire,100000
1416,aztec-empire,Aztec Empire,102667
1416,bornu-empire,Bornu Empire,7465
1416,chagatai-khanate,Chagatai Khanate,2515915
1416,delhi-sultanate,Delhi Sultanate,1644860
1416,holy-roman-empire,Holy Roman Empire,515873
1416,jochi-khanate,Jochi Khanate,2687500
1416,khmer-empire,Khmer Empire,106383
1416,kingdom-of-france-middle-ages,Kingdom of France (Middle Ages),277264
1416,mali-empire,Mali Empire,963448
1416,mamluk-sultanate,Mamluk Sultanate,977419
1416,ming-dynasty,Ming dynasty,3804878
1416,northern-yuan-dynasty,Northern Yuan dynasty,4256966
1416,ottoman-empire,Ottoman Empire,1555906
1416,oyo-empire,Oyo Empire,8571
1416,tarascan-empire,Tarascan empire,58000
1416,timurid-empire,Timurid Empire,3925490
1421,aztec-empire,Aztec Empire,108308
1421,bornu-empire,Bornu Empire,8752
1421,chagatai-khanate,Chagatai Khanate,2469496
1421,delhi-sultanate,Delhi Sultanate,1570093
1421,holy-roman-empire,Holy Roman Empire,509259
1421,jochi-khanate,Jochi Khanate,2531250
1421,khmer-empire,Khmer Empire,70922
1421,kingdom-of-france-middle-ages,Kingdom of France (Middle Ages),273567
1421,mali-empire,Mali Empire,944483
1421,mamluk-sultanate,Mamluk Sultanate,929032
1421,ming-dynasty,Ming dynasty,4201220
1421,northern-yuan-dynasty,Northern Yuan dynasty,4179567
1421,ottoman-empire,Ottoman Empire,1624147
1421,oyo-empire,Oyo Empire,11250
1421,tarascan-empire,Tarascan empire,60500
1421,timurid-empire,Timurid Empire,3709804
1426,aztec-empire,Aztec Empire,113949
1426,bornu-empire,Bornu Empire,10040
1426,chagatai-khanate,Chagatai Khanate,2423077
1426,delhi-sultanate,Delhi Sultanate,1495327
1426,holy-roman-empire,Holy Roman Empire,502646
1426,jochi-khanate,Jochi Khanate,2375000
1426,khmer-empire,Khmer Empire,35461
1426,kingdom-of-france-middle-ages,Kingdom of France (Middle Ages),269871
1426,mali-empire,Mali Empire,925517
1426,mamluk-sultanate,Mamluk Sultanate,880645
1426,ming-dynasty,Ming dynasty,4597561
1426,northern-yuan-dynasty,Northern Yuan dynasty,4102167
1426,ottoman-empire,Ottoman Empire,1692388
1426,oyo-empire,Oyo Empire,13929
1426,tarascan-empire,Tarascan empire,63000
1426,timurid-empire,Timurid Empire,3494118
1431,aztec-empire,Aztec Empire,119590
1431,bornu-empire,Bornu Empire,11327
1431,chagatai-khanate,Chagatai Khanate,2376658
1431,delhi-sultanate,Delhi Sultanate,1420561
1431,holy-roman-empire,Holy Roman Empire,496032
1431,jochi-khanate,Jochi Khanate,2218750
1431,khmer-empire,Khmer Empire,0
1431,kingdom-of-france-middle-ages,Kingdom of France (Middle Ages),266174
1431,mali-empire,Mali Empire,906552
1431,mamluk-sultanate,Mamluk Sultanate,832258
1431,ming-dynasty,Ming dynasty,4993902
1431,northern-yuan-dynasty,Northern Yuan dynasty,4024768
1431,ottoman-empire,Ottoman Empire,1760630
1431,oyo-empire,Oyo Empire,16607
1431,tarascan-empire,Tarascan empire,65500
1431,timurid-empire,Timurid Empire,3278431
1436,aztec-empire,Aztec Empire,125231
1436,bornu-empire,Bornu Empire,12614
1436,chagatai-khanate,Chagatai Khanate,2330239
1436,delhi-sultanate,Delhi Sultanate,1345794
1436,holy-roman-empire,Holy Roman Empire,489418
1436,jochi-khanate,Jochi Khanate,2062500
1436,kingdom-of-france-middle-ages,Kingdom of France (Middle Ages),262477
1436,mali-empire,Mali Empire,887586
1436,mamluk-sultanate,Mamluk Sultanate,783871
1436,ming-dynasty,Ming dynasty,5390244
1436,northern-yuan-dynasty,Northern Yuan dynasty,3947368
1436,ottoman-empire,Ottoman Empire,1828871
1436,oyo-empire,Oyo Empire,19286
1436,tarascan-empire,Tarascan empire,68000
1436,timurid-empire,Timurid Empire,3062745
1441,aztec-empire,Aztec Empire,130872
1441,bornu-empire,Bornu Empire,13901
1441,chagatai-khanate,Chagatai Khanate,2283820
1441,delhi-sultanate,Delhi Sultanate,1271028
1441,holy-roman-empire,Holy Roman Empire,482804
1441,inca-empire,Inca Empire,67416
1441,jochi-khanate,Jochi Khanate,1906250
1441,kingdom-of-france-middle-ages,Kingdom of France (Middle Ages),258780
1441,mali-empire,Mali Empire,868621
1441,mamluk-sultanate,Mamluk Sultanate,735484
1441,ming-dynasty,Ming dynasty,5786585
1441,northern-yuan-dynasty,Northern Yuan dynasty,3869969
1441,ottoman-empire,Ottoman Empire,1897113
1441,oyo-empire,Oyo Empire,21964
1441,tarascan-empire,Tarascan empire,70500
1441,timurid-empire,Timurid Empire,2847059
1446,aztec-empire,Aztec Empire,136513
1446,bornu-empire,Bornu Empire,15188
1446,chagatai-khanate,Chagatai Khanate,2237401
1446,delhi-sultanate,Delhi Sultanate,1196262
1446,holy-roman-empire,Holy Roman Empire,476190
1446,inca-empire,Inca Empire,179775
1446,jochi-khanate,Jochi Khanate,1750000
1446,kingdom-of-france-middle-ages,Kingdom of France (Middle Ages),255083
1446,mali-empire,Mali Empire,849655
1446,mamluk-sultanate,Mamluk Sultanate,687097
1446,ming-dynasty,Ming dynasty,6182927
1446,northern-yuan-dynasty,Northern Yuan dynasty,3792570
1446,ottoman-empire,Ottoman Empire,1965354
1446,oyo-empire,Oyo Empire,24643
1446,tarascan-empire,Tarascan empire,73000
1446,timurid-empire,Timurid Empire,2631373
1450,aztec-empire,Aztec Empire,141026
1450,bornu-empire,Bornu Empire,16218
1450,chagatai-khanate,Chagatai Khanate,2200265
1450,delhi-sultanate,Delhi Sultanate,1136449
1450,first-portuguese-empire,First Portuguese Empire,300000
1450,holy-roman-empire,Holy Roman Empire,470899
1450,inca-empire,Inca Empire,269663
1450,jochi-khanate,Jochi Khanate,1625000
1450,kingdom-of-france-middle-ages,Kingdom of France (Middle Ages),252126
1450,mali-empire,Mali Empire,834483
1450,mamluk-sultanate,Mamluk Sultanate,648387
1450,ming-dynasty,Ming dynasty,6500000
1450,northern-yuan-dynasty,Northern Yuan dynasty,3730650
1450,ottoman-empire,Ottoman Empire,2019948
1450,oyo-empire,Oyo Empire,26786
1450,tarascan-empire,Tarascan empire,75000
1450,timurid-empire,Timurid Empire,2458824
