date,entity_id,entity_name,value
2016-04,pantech,Pantech,0.01
2016-04,rim,RIM,1.02
2016-04,samsung,Samsung,32.34
2016-04,sharp,Sharp,0.01
2016-04,sony,Sony,3.07
2016-04,spice,Spice,0.14
2016-04,turkcell,Turkcell,0.23
2016-04,unknown,Unknown,14.73
2016-04,vestel,Vestel,0.07
2016-04,vodafone,Vodafone,0.26
2016-04,wiko,Wiko,0.1
2016-04,xiaomi,Xiaomi,1.06
2016-04,zte,ZTE,0.48
2016-05,acer,Acer,0.05
2016-05,ais,AIS,0.06
2016-05,alcatel,Alcatel,0.43
2016-05,apple,Apple,18.63
2016-05,archos,Archos,0.04
2016-05,asus,Asus,1.13
2016-05,avea,Avea,0.04
2016-05,bbk,BBK,0.18
2016-05,bq,bq,0.12
2016-05,casper,Casper,0.13
2016-05,coolpad,Coolpad,0.1
2016-05,general-mobile,General Mobile,0.89
2016-05,gionee,Gionee,0.07
2016-05,google,Google,0.62
2016-05,hisense,Hisense,0.14
2016-05,hp,HP,0.04
2016-05,htc,HTC,2.01
2016-05,huawei,Huawei,3.25
2016-05,infocus,InFocus,0.01
2016-05,kyocera,Kyocera,0.03
2016-05,lanix,Lanix,0.01
2016-05,lava,Lava,0.05
2016-05,lenovo,Lenovo,2.34
2016-05,lg,LG,3.98
2016-05,meizu,Meizu,0.11
2016-05,micromax,Micromax,2.46
2016-05,motorola,Motorola,2.13
2016-05,nokia,Nokia,6.23
2016-05,oneplus,OnePlus,0.13
2016-05,oppo,Oppo,0.54
2016-05,other,Other,0.11
2016-05,pantech,Pantech,0.01
2016-05,rim,RIM,0.99
2016-05,samsung,Samsung,32.17
2016-05,sharp,Sharp,0.01
2016-05,sony,Sony,2.98
2016-05,spice,Spice,0.14
2016-05,turkcell,Turkcell,0.21
2016-05,unknown,Unknown,15.49
2016-05,vestel,Vestel,0.06
2016-05,vodafone,Vodafone,0.25
2016-05,wiko,Wiko,0.1
2016-05,xiaomi,Xiaomi,1.05
2016-05,zte,ZTE,0.46
2016-06,acer,Acer,0.05
2016-06,ais,AIS,0.07
2016-06,alcatel,Alcatel,0.44
2016-06,apple,Apple,20.33
2016-06,archos,Archos,0.04
2016-06,asus,Asus,1.03
2016-06,avea,Avea,0.03
2016-06,bbk,BBK,0.19
2016-06,bq,bq,0.11
2016-06,casper,Casper,0.14
2016-06,coolpad,Coolpad,0.1
2016-06,general-mobile,General Mobile,0.91
2016-06,gionee,Gionee,0.06
2016-06,google,Google,0.73
2016-06,hisense,Hisense,0.09
2016-06,hp,HP,0.03
2016-06,htc,HTC,2.03
2016-06,huawei,Huawei,3.56
2016-06,infocus,InFocus,0.01
2016-06,kyocera,Kyocera,0.03
2016-06,lanix,Lanix,0.01
2016-06,lava,Lava,0.04
2016-06,lenovo,Lenovo,2.18
2016-06,lg,LG,4.3
2016-06,meizu,Meizu,0.12
2016-06,micromax,Micromax,2.01
2016-06,motorola,Motorola,2.11
2016-06,nintendo,Nintendo,0.01
2016-06,nokia,Nokia,5.42
2016-06,oneplus,OnePlus,0.14
2016-06,oppo,Oppo,0.48
2016-06,other,Other,0.12
2016-06,pantech,Pantech,0.01
2016-06,rim,RIM,0.88
2016-06,samsung,Samsung,32.49
2016-06,sharp,Sharp,0.01
2016-06,sony,Sony,2.95
2016-06,spice,Spice,0.12
2016-06,turkcell,Turkcell,0.21
2016-06,unknown,Unknown,14.5
2016-06,vestel,Vestel,0.07
2016-06,vodafone,Vodafone,0.25
2016-06,wiko,Wiko,0.11
2016-06,xiaomi,Xiaomi,0.99
2016-06,zte,ZTE,0.48
2016-07,acer,Acer,0.05
2016-07,ais,AIS,0.06
2016-07,alcatel,Alcatel,0.42
2016-07,apple,Apple,19.89
2016-07,archos,Archos,0.04
2016-07,asus,Asus,0.99
2016-07,avea,Avea,0.03
2016-07,bbk,BBK,0.21
2016-07,bq,bq,0.11
2016-07,casper,Casper,0.13
2016-07,coolpad,Coolpad,0.11
2016-07,general-mobile,General Mobile,0.87
2016-07,gionee,Gionee,0.07
2016-07,google,Google,0.88
2016-07,hisense,Hisense,0.07
2016-07,hp,HP,0.03
2016-07,htc,HTC,2
2016-07,huawei,Huawei,3.74
2016-07,infocus,InFocus,0.01
2016-07,kyocera,Kyocera,0.03
2016-07,lanix,Lanix,0.01
2016-07,lava,Lava,0.03
2016-07,lenovo,Lenovo,2.24
2016-07,lg,LG,4.23
2016-07,meizu,Meizu,0.13
2016-07,micromax,Micromax,1.96
2016-07,motorola,Motorola,2.2
2016-07,nintendo,Nintendo,0.01
2016-07,nokia,Nokia,5.36
2016-07,oneplus,OnePlus,0.14
2016-07,oppo,Oppo,0.47
2016-07,other,Other,0.12
2016-07,pantech,Pantech,0.01
2016-07,rim,RIM,0.8
2016-07,samsung,Samsung,32.19
2016-07,sharp,Sharp,0.01
2016-07,sony,Sony,2.77
2016-07,spice,Spice,0.11
2016-07,turkcell,Turkcell,0.2
2016-07,unknown,Unknown,15.36
2016-07,vestel,Vestel,0.07
2016-07,vodafone,Vodafone,0.24
2016-07,wiko,Wiko,0.11
2016-07,xiaomi,Xiaomi,1.02
2016-07,zte,ZTE,0.48
2016-08,acer,Acer,0.05
2016-08,ais,AIS,0.07
2016-08,alcatel,Alcatel,0.4
2016-08,apple,Apple,20.07
2016-08,archos,Archos,0.04
2016-08,asus,Asus,0.95
2016-08,avea,Avea,0.03
2016-08,bbk,BBK,0.18
2016-08,bq,bq,0.12
2016-08,casper,Casper,0.13
2016-08,coolpad,Coolpad,0.1
2016-08,general-mobile,General Mobile,0.9
2016-08,gionee,Gionee,0.07
2016-08,google,Google,0.68
2016-08,hisense,Hisense,0.06
2016-08,hp,HP,0.03
2016-08,htc,HTC,1.98
2016-08,huawei,Huawei,3.87
2016-08,infocus,InFocus,0.01
2016-08,kyocera,Kyocera,0.03
2016-08,lanix,Lanix,0.01
2016-08,lava,Lava,0.03
2016-08,lenovo,Lenovo,2.24
2016-08,lg,LG,4.32
2016-08,meizu,Meizu,0.12
2016-08,micromax,Micromax,1.95
2016-08,motorola,Motorola,2.23
2016-08,nintendo,Nintendo,0.01
2016-08,nokia,Nokia,5.09
2016-08,oneplus,OnePlus,0.13
2016-08,oppo,Oppo,0.41
2016-08,other,Other,0.11
2016-08,pantech,Pantech,0.01
2016-08,rim,RIM,0.68
2016-08,samsung,Samsung,32.17
2016-08,sharp,Sharp,0.01
2016-08,sony,Sony,2.66
2016-08,spice,Spice,0.1
2016-08,turkcell,Turkcell,0.2
2016-08,unknown,Unknown,15.96
2016-08,vestel,Vestel,0.07
2016-08,vodafone,Vodafone,0.22
2016-08,wiko,Wiko,0.11
2016-08,xiaomi,Xiaomi,0.94
2016-08,zte,ZTE,0.47
2016-09,acer,Acer,0.04
2016-09,ais,AIS,0.08
2016-09,alcatel,Alcatel,0.37
2016-09,apple,Apple,19.38
2016-09,archos,Archos,0.04
2016-09,asus,Asus,0.96
2016-09,avea,Avea,0.03
2016-09,bbk,BBK,0.15
2016-09,bq,bq,0.11
2016-09,casper,Casper,0.13
2016-09,coolpad,Coolpad,0.08
2016-09,general-mobile,General Mobile,0.9
2016-09,gionee,Gionee,0.1
2016-09,google,Google,0.38
2016-09,hisense,Hisense,0.05
2016-09,hp,HP,0.03
2016-09,htc,HTC,1.99
2016-09,huawei,Huawei,3.83
2016-09,infocus,InFocus,0.01
2016-09,kyocera,Kyocera,0.03
2016-09,lanix,Lanix,0.01
2016-09,lava,Lava,0.04
2016-09,lenovo,Lenovo,2.47
2016-09,lg,LG,4.18
2016-09,meizu,Meizu,0.11
2016-09,micromax,Micromax,2.14
2016-09,motorola,Motorola,2.26
2016-09,nokia,Nokia,4.78
2016-09,oneplus,OnePlus,0.13
2016-09,oppo,Oppo,0.38
2016-09,other,Other,0.1
2016-09,pantech,Pantech,0.01
2016-09,rim,RIM,0.64
2016-09,samsung,Samsung,32.33
2016-09,sony,Sony,2.56
2016-09,spice,Spice,0.11
2016-09,turkcell,Turkcell,0.2
2016-09,unknown,Unknown,17.1
2016-09,vestel,Vestel,0.07
2016-09,vodafone,Vodafone,0.21
2016-09,wiko,Wiko,0.11
2016-09,xiaomi,Xiaomi,0.92
2016-09,zte,ZTE,0.46
2016-10,acer,Acer,0.04
2016-10,ais,AIS,0.09
2016-10,alcatel,Alcatel,0.35
2016-10,apple,Apple,19.12
2016-10,archos,Archos,0.04
2016-10,asus,Asus,1.04
2016-10,avea,Avea,0.03
2016-10,bbk,BBK,0.3
2016-10,bq,bq,0.11
2016-10,casper,Casper,0.16
2016-10,coolpad,Coolpad,0.13
2016-10,dtac,dtac,0.01
2016-10,general-mobile,General Mobile,0.94
2016-10,gionee,Gionee,0.15
2016-10,google,Google,0.37
2016-10,hisense,Hisense,0.04
2016-10,hp,HP,0.03
2016-10,htc,HTC,1.91
2016-10,huawei,Huawei,3.69
2016-10,infinix,Infinix,0.01
2016-10,infocus,InFocus,0.01
2016-10,kyocera,Kyocera,0.02
2016-10,lanix,Lanix,0.01
2016-10,lava,Lava,0.03
2016-10,leeco,LeEco,0.08
2016-10,lenovo,Lenovo,2.82
2016-10,lg,LG,4.04
2016-10,lyf,Lyf,0.05
2016-10,meizu,Meizu,0.1
2016-10,micromax,Micromax,2.1
2016-10,motorola,Motorola,2.36
2016-10,nokia,Nokia,4.38
2016-10,oneplus,OnePlus,0.15
2016-10,oppo,Oppo,0.72
2016-10,other,Other,0.09
2016-10,pantech,Pantech,0.01
2016-10,reliance-digital,Reliance Digital,0.11
2016-10,rim,RIM,0.6
2016-10,samsung,Samsung,32.7
2016-10,sharp,Sharp,0.02
2016-10,sony,Sony,2.39
2016-10,spice,Spice,0.1
2016-10,turkcell,Turkcell,0.21
2016-10,unknown,Unknown,16.06
2016-10,vestel,Vestel,0.1
2016-10,vodafone,Vodafone,0.22
2016-10,wiko,Wiko,0.13
2016-10,xiaomi,Xiaomi,1.35
2016-10,zte,ZTE,0.49
2016-11,acer,Acer,0.06
2016-11,ais,AIS,0.24
2016-11,alcatel,Alcatel,0.44
2016-11,apple,Apple,18.85
2016-11,archos,Archos,0.03
2016-11,asus,Asus,1.14
2016-11,avea,Avea,0.03
2016-11,bbk,BBK,0.91
2016-11,blu,Blu,0.02
2016-11,bq,bq,0.12
2016-11,casper,Casper,0.2
2016-11,coolpad,Coolpad,0.23
2016-11,dtac,dtac,0.03
2016-11,general-mobile,General Mobile,1.04
2016-11,gionee,Gionee,0.3
2016-11,google,Google,0.39
2016-11,hisense,Hisense,0.03
2016-11,hp,HP,0.02
2016-11,htc,HTC,1.79
2016-11,huawei,Huawei,3.63
2016-11,i-mobile,i-Mobile,0.05
2016-11,infinix,Infinix,0.07
2016-11,infocus,InFocus,0.02
2016-11,kyocera,Kyocera,0.04
2016-11,lanix,Lanix,0.01
2016-11,lava,Lava,0.19
2016-11,leeco,LeEco,0.18
2016-11,lenovo,Lenovo,2.82
2016-11,lg,LG,4.06
2016-11,lyf,Lyf,0.31
2016-11,meizu,Meizu,0.1
2016-11,micromax,Micromax,1.97
2016-11,motorola,Motorola,2.28
2016-11,nokia,Nokia,3.84
2016-11,oneplus,OnePlus,0.17
2016-11,oppo,Oppo,1.36
2016-11,other,Other,0.12
2016-11,panasonic,Panasonic,0.07
2016-11,pantech,Pantech,0.01
2016-11,qmobile,QMobile,0.02
2016-11,reliance-digital,Reliance Digital,0.24
2016-11,rim,RIM,0.56
2016-11,samsung,Samsung,34.09
2016-11,sharp,Sharp,0.01
2016-11,smartfren,Smartfren,0.02
2016-11,sony,Sony,2.37
2016-11,spice,Spice,0.09
2016-11,tecno,Tecno,0.02
2016-11,true,True,0.08
2016-11,turkcell,Turkcell,0.25
2016-11,unknown,Unknown,11.81
2016-11,vestel,Vestel,0.16
2016-11,vodafone,Vodafone,0.38
2016-11,wiko,Wiko,0.22
2016-11,xiaomi,Xiaomi,1.87
2016-11,yu,Yu,0.05
2016-11,zte,ZTE,0.58
2016-12,acer,Acer,0.08
2016-12,ais,AIS,0.35
2016-12,alcatel,Alcatel,0.56
2016-12,apple,Apple,18.89
2016-12,archos,Archos,0.03
2016-12,asus,Asus,1.17
2016-12,avea,Avea,0.03
2016-12,bbk,BBK,1.1
2016-12,blu,Blu,0.04
2016-12,bq,bq,0.12
2016-12,casper,Casper,0.2
2016-12,condor,Condor,0.01
2016-12,coolpad,Coolpad,0.26
2016-12,dtac,dtac,0.03
2016-12,general-mobile,General Mobile,0.97
2016-12,gionee,Gionee,0.41
2016-12,google,Google,0.39
2016-12,hisense,Hisense,0.04
2016-12,hp,HP,0.02
2016-12,htc,HTC,1.74
2016-12,huawei,Huawei,3.68
2016-12,i-mobile,i-Mobile,0.08
2016-12,infinix,Infinix,0.22
2016-12,infocus,InFocus,0.06
2016-12,intex,Intex,0.01
2016-12,itel,Itel,0.01
2016-12,karbonn,Karbonn,0.01
2016-12,kyocera,Kyocera,0.05
2016-12,lanix,Lanix,0.02
2016-12,lava,Lava,0.41
2016-12,leeco,LeEco,0.2
2016-12,lenovo,Lenovo,2.91
2016-12,lg,LG,3.89
2016-12,lyf,Lyf,0.46
2016-12,meizu,Meizu,0.11
2016-12,micromax,Micromax,2.03
2016-12,motorola,Motorola,2.19
2016-12,nokia,Nokia,3.57
2016-12,oneplus,OnePlus,0.19
2016-12,oppo,Oppo,1.63
2016-12,other,Other,0.2
2016-12,panasonic,Panasonic,0.17
2016-12,pantech,Pantech,0.01
2016-12,qmobile,QMobile,0.07
2016-12,reliance-digital,Reliance Digital,0.25
2016-12,rim,RIM,0.46
2016-12,samsung,Samsung,33.63
2016-12,sharp,Sharp,0.01
2016-12,smartfren,Smartfren,0.05
2016-12,sony,Sony,2.39
2016-12,spice,Spice,0.08
2016-12,tecno,Tecno,0.14
2016-12,true,True,0.17
2016-12,turkcell,Turkcell,0.24
2016-12,unknown,Unknown,10.31
2016-12,vestel,Vestel,0.16
2016-12,vodafone,Vodafone,0.4
2016-12,wiko,Wiko,0.23
2016-12,xiaomi,Xiaomi,2.11
2016-12,xolo,Xolo,0.04
2016-12,yu,Yu,0.07
2016-12,zte,ZTE,0.62
2017-01,acer,Acer,0.08
2017-01,ais,AIS,0.36
2017-01,alcatel,Alcatel,0.56
2017-01,apple,Apple,19.73
2017-01,archos,Archos,0.03
2017-01,asus,Asus,1.23
2017-01,avea,Avea,0.03
2017-01,bbk,BBK,1.32
2017-01,blu,Blu,0.05
2017-01,bq,bq,0.12
2017-01,casper,Casper,0.21
2017-01,condor,Condor,0.01
2017-01,coolpad,Coolpad,0.27
2017-01,dtac,dtac,0.05
2017-01,general-mobile,General Mobile,0.98
2017-01,gionee,Gionee,0.42
2017-01,google,Google,0.38
2017-01,hisense,Hisense,0.05
2017-01,hp,HP,0.02
2017-01,htc,HTC,1.66
2017-01,huawei,Huawei,3.78
2017-01,i-mobile,i-Mobile,0.1
2017-01,infinix,Infinix,0.2
2017-01,infocus,InFocus,0.07
2017-01,intex,Intex,0.02
2017-01,itel,Itel,0.02
2017-01,karbonn,Karbonn,0.01
2017-01,kyocera,Kyocera,0.05
2017-01,lanix,Lanix,0.03
2017-01,lava,Lava,0.58
2017-01,leeco,LeEco,0.19
2017-01,lenovo,Lenovo,2.92
2017-01,lg,LG,3.87
2017-01,lyf,Lyf,0.5
2017-01,meizu,Meizu,0.11
2017-01,micromax,Micromax,1.83
2017-01,motorola,Motorola,2.12
2017-01,nintendo,Nintendo,0.01
2017-01,nokia,Nokia,3.41
2017-01,oneplus,OnePlus,0.2
2017-01,oppo,Oppo,1.9
2017-01,other,Other,0.26
2017-01,panasonic,Panasonic,0.21
2017-01,pantech,Pantech,0.01
2017-01,qmobile,QMobile,0.13
2017-01,reliance-digital,Reliance Digital,0.23
2017-01,rim,RIM,0.45
2017-01,samsung,Samsung,33.71
2017-01,sharp,Sharp,0.01
2017-01,smartfren,Smartfren,0.08
2017-01,sony,Sony,2.3
2017-01,spice,Spice,0.07
2017-01,tecno,Tecno,0.12
2017-01,true,True,0.22
2017-01,turkcell,Turkcell,0.24
2017-01,unknown,Unknown,8.78
2017-01,vestel,Vestel,0.18
2017-01,vodafone,Vodafone,0.33
2017-01,wiko,Wiko,0.25
2017-01,xiaomi,Xiaomi,2.16
2017-01,xolo,Xolo,0.06
2017-01,yu,Yu,0.07
2017-01,zte,ZTE,0.63
2017-02,acer,Acer,0.08
2017-02,ais,AIS,0.32
2017-02,alcatel,Alcatel,0.59
2017-02,apple,Apple,19.45
2017-02,archos,Archos,0.03
2017-02,asus,Asus,1.25
2017-02,avea,Avea,0.02
2017-02,bbk,BBK,1.49
2017-02,blu,Blu,0.07
2017-02,bq,bq,0.11
2017-02,casper,Casper,0.21
2017-02,condor,Condor,0.02
2017-02,coolpad,Coolpad,0.3
2017-02,dtac,dtac,0.06
2017-02,general-mobile,General Mobile,0.9
2017-02,gionee,Gionee,0.47
2017-02,google,Google,0.38
2017-02,hisense,Hisense,0.06
2017-02,hp,HP,0.02
2017-02,htc,HTC,1.64
2017-02,huawei,Huawei,3.95
2017-02,i-mobile,i-Mobile,0.1
2017-02,infinix,Infinix,0.38
2017-02,infocus,InFocus,0.08
2017-02,intex,Intex,0.08
2017-02,itel,Itel,0.1
2017-02,karbonn,Karbonn,0.02
2017-02,kyocera,Kyocera,0.05
2017-02,lanix,Lanix,0.03
2017-02,lava,Lava,0.58
2017-02,leeco,LeEco,0.2
2017-02,lenovo,Lenovo,3.08
2017-02,lg,LG,3.75
2017-02,lyf,Lyf,0.55
2017-02,meizu,Meizu,0.12
2017-02,micromax,Micromax,1.76
2017-02,mobicel,Mobicel,0.07
2017-02,motorola,Motorola,2.12
2017-02,nokia,Nokia,3.29
2017-02,oneplus,OnePlus,0.22
2017-02,oppo,Oppo,2.14
2017-02,other,Other,0.33
2017-02,panasonic,Panasonic,0.22
2017-02,pantech,Pantech,0.01
2017-02,qmobile,QMobile,0.18
2017-02,reliance-digital,Reliance Digital,0.23
2017-02,rim,RIM,0.48
2017-02,samsung,Samsung,33.11
2017-02,sharp,Sharp,0.01
2017-02,smartfren,Smartfren,0.09
2017-02,sony,Sony,2.22
2017-02,spice,Spice,0.05
2017-02,symphony,Symphony,0.01
2017-02,tecno,Tecno,0.36
2017-02,true,True,0.22
2017-02,turkcell,Turkcell,0.22
2017-02,unknown,Unknown,8.22
2017-02,vestel,Vestel,0.18
2017-02,vodafone,Vodafone,0.31
2017-02,wiko,Wiko,0.26
2017-02,xiaomi,Xiaomi,2.39
2017-02,xolo,Xolo,0.07
2017-02,yu,Yu,0.07
2017-02,zte,ZTE,0.62
2017-03,acer,Acer,0.08
2017-03,ais,AIS,0.3
2017-03,alcatel,Alcatel,0.58
2017-03,apple,Apple,19.5
2017-03,archos,Archos,0.03
2017-03,asus,Asus,1.27
2017-03,avea,Avea,0.02
2017-03,bbk,BBK,1.63
2017-03,blu,Blu,0.08
2017-03,bq,bq,0.11
2017-03,casper,Casper,0.22
2017-03,condor,Condor,0.02
2017-03,coolpad,Coolpad,0.3
2017-03,dtac,dtac,0.06
2017-03,general-mobile,General Mobile,0.93
2017-03,gionee,Gionee,0.47
2017-03,google,Google,0.39
2017-03,hisense,Hisense,0.06
2017-03,hp,HP,0.02
2017-03,htc,HTC,1.6
2017-03,huawei,Huawei,3.95
2017-03,i-mobile,i-Mobile,0.1
2017-03,infinix,Infinix,0.2
2017-03,infocus,InFocus,0.08
2017-03,intex,Intex,0.1
2017-03,itel,Itel,0.1
2017-03,karbonn,Karbonn,0.03
2017-03,kyocera,Kyocera,0.05
2017-03,lanix,Lanix,0.03
2017-03,lava,Lava,0.58
2017-03,leeco,LeEco,0.21
2017-03,lenovo,Lenovo,3.11
2017-03,lg,LG,3.72
2017-03,lyf,Lyf,0.54
2017-03,meizu,Meizu,0.12
2017-03,micromax,Micromax,1.77
2017-03,mobicel,Mobicel,0.12
2017-03,motorola,Motorola,2.13
2017-03,nokia,Nokia,2.97
2017-03,oneplus,OnePlus,0.23
2017-03,oppo,Oppo,2.34
2017-03,other,Other,0.39
2017-03,panasonic,Panasonic,0.22
2017-03,pantech,Pantech,0.01
2017-03,qmobile,QMobile,0.17
2017-03,reliance-digital,Reliance Digital,0.22
2017-03,rim,RIM,0.39
2017-03,samsung,Samsung,33.16
2017-03,sharp,Sharp,0.01
2017-03,smartfren,Smartfren,0.08
2017-03,sony,Sony,2.13
2017-03,spice,Spice,0.06
2017-03,symphony,Symphony,0.02
2017-03,tecno,Tecno,0.27
2017-03,true,True,0.23
2017-03,turkcell,Turkcell,0.23
2017-03,unknown,Unknown,8.13
2017-03,vestel,Vestel,0.2
2017-03,vodafone,Vodafone,0.31
2017-03,wiko,Wiko,0.25
2017-03,xiaomi,Xiaomi,2.59
2017-03,xolo,Xolo,0.08
2017-03,yu,Yu,0.07
2017-03,zte,ZTE,0.63
2017-04,acer,Acer,0.08
2017-04,ais,AIS,0.36
2017-04,alcatel,Alcatel,0.58
2017-04,apple,Apple,19.87
2017-04,archos,Archos,0.03
2017-04,asus,Asus,1.29
2017-04,avea,Avea,0.02
2017-04,bbk,BBK,1.66
2017-04,blu,Blu,0.08
2017-04,bq,bq,0.12
2017-04,casper,Casper,0.23
2017-04,condor,Condor,0.03
2017-04,coolpad,Coolpad,0.29
2017-04,dtac,dtac,0.08
2017-04,general-mobile,General Mobile,0.92
2017-04,gionee,Gionee,0.45
2017-04,google,Google,0.36
2017-04,hisense,Hisense,0.05
2017-04,hp,HP,0.02
2017-04,htc,HTC,1.56
2017-04,huawei,Huawei,4.15
2017-04,i-mobile,i-Mobile,0.12
2017-04,infinix,Infinix,0.2
2017-04,infocus,InFocus,0.08
2017-04,intex,Intex,0.09
2017-04,itel,Itel,0.1
2017-04,karbonn,Karbonn,0.04
2017-04,kyocera,Kyocera,0.04
2017-04,lanix,Lanix,0.03
2017-04,lava,Lava,0.66
2017-04,leeco,LeEco,0.2
2017-04,lenovo,Lenovo,3.07
2017-04,lg,LG,3.64
2017-04,lyf,Lyf,0.49
2017-04,meizu,Meizu,0.12
2017-04,micromax,Micromax,1.62
2017-04,mobicel,Mobicel,0.25
2017-04,motorola,Motorola,2.11
2017-04,nokia,Nokia,2.69
2017-04,oneplus,OnePlus,0.26
2017-04,oppo,Oppo,2.51
2017-04,other,Other,0.4
2017-04,panasonic,Panasonic,0.2
2017-04,pantech,Pantech,0.01
2017-04,qmobile,QMobile,0.16
2017-04,reliance-digital,Reliance Digital,0.18
2017-04,rim,RIM,0.35
2017-04,samsung,Samsung,33.02
2017-04,sharp,Sharp,0.01
2017-04,smartfren,Smartfren,0.08
2017-04,sony,Sony,2.11
2017-04,spice,Spice,0.05
2017-04,symphony,Symphony,0.02
2017-04,tecno,Tecno,0.26
2017-04,true,True,0.26
2017-04,turkcell,Turkcell,0.22
2017-04,unknown,Unknown,7.79
2017-04,vestel,Vestel,0.21
2017-04,vodafone,Vodafone,0.3
2017-04,wiko,Wiko,0.28
2017-04,xiaomi,Xiaomi,2.77
2017-04,xolo,Xolo,0.07
2017-04,yu,Yu,0.06
2017-04,zte,ZTE,0.64
2017-05,acer,Acer,0.08
2017-05,ais,AIS,0.35
2017-05,alcatel,Alcatel,0.57
2017-05,apple,Apple,19.32
2017-05,archos,Archos,0.03
2017-05,asus,Asus,1.32
2017-05,avea,Avea,0.02
2017-05,bbk,BBK,1.74
2017-05,blu,Blu,0.08
2017-05,bq,bq,0.12
2017-05,casper,Casper,0.22
2017-05,condor,Condor,0.02
2017-05,coolpad,Coolpad,0.29
2017-05,dtac,dtac,0.08
2017-05,general-mobile,General Mobile,0.84
2017-05,gionee,Gionee,0.47
2017-05,google,Google,0.35
2017-05,hisense,Hisense,0.05
2017-05,hp,HP,0.01
2017-05,htc,HTC,1.49
2017-05,huawei,Huawei,4.37
2017-05,i-mobile,i-Mobile,0.12
2017-05,infinix,Infinix,0.21
2017-05,infocus,InFocus,0.07
2017-05,intex,Intex,0.09
2017-05,itel,Itel,0.1
2017-05,karbonn,Karbonn,0.04
2017-05,kyocera,Kyocera,0.04
2017-05,lanix,Lanix,0.03
2017-05,lava,Lava,0.64
2017-05,leeco,LeEco,0.2
2017-05,lenovo,Lenovo,3.07
2017-05,lg,LG,3.58
2017-05,lyf,Lyf,0.49
2017-05,meizu,Meizu,0.12
2017-05,micromax,Micromax,1.54
2017-05,mobicel,Mobicel,0.43
2017-05,motorola,Motorola,2.1
2017-05,nokia,Nokia,2.7
2017-05,oneplus,OnePlus,0.26
2017-05,oppo,Oppo,2.83
2017-05,other,Other,0.4
2017-05,panasonic,Panasonic,0.19
2017-05,pantech,Pantech,0.01
2017-05,qmobile,QMobile,0.16
2017-05,reliance-digital,Reliance Digital,0.17
2017-05,rim,RIM,0.34
2017-05,samsung,Samsung,33.17
2017-05,sharp,Sharp,0.01
2017-05,smartfren,Smartfren,0.09
2017-05,sony,Sony,2.04
2017-05,spice,Spice,0.04
2017-05,symphony,Symphony,0.02
2017-05,tecno,Tecno,0.26
2017-05,true,True,0.24
2017-05,turkcell,Turkcell,0.21
2017-05,unknown,Unknown,7.56
2017-05,vestel,Vestel,0.21
2017-05,vodafone,Vodafone,0.28
2017-05,wiko,Wiko,0.28
2017-05,xiaomi,Xiaomi,3.06
2017-05,xolo,Xolo,0.07
2017-05,yu,Yu,0.06
2017-05,zte,ZTE,0.64
2017-06,acer,Acer,0.07
2017-06,ais,AIS,0.29
2017-06,alcatel,Alcatel,0.58
2017-06,apple,Apple,19.35
2017-06,archos,Archos,0.03
2017-06,asus,Asus,1.29
2017-06,avea,Avea,0.02
2017-06,bbk,BBK,1.71
2017-06,blu,Blu,0.08
2017-06,bq,bq,0.1
2017-06,casper,Casper,0.22
2017-06,condor,Condor,0.05
2017-06,coolpad,Coolpad,0.29
2017-06,dtac,dtac,0.08
2017-06,general-mobile,General Mobile,0.8
2017-06,gionee,Gionee,0.48
2017-06,google,Google,0.34
2017-06,hisense,Hisense,0.06
2017-06,hp,HP,0.01
2017-06,htc,HTC,1.46
2017-06,huawei,Huawei,4.48
2017-06,i-mobile,i-Mobile,0.1
2017-06,infinix,Infinix,0.23
2017-06,infocus,InFocus,0.07
2017-06,intex,Intex,0.1
2017-06,itel,Itel,0.13
2017-06,karbonn,Karbonn,0.04
2017-06,kyocera,Kyocera,0.05
2017-06,lanix,Lanix,0.03
2017-06,lava,Lava,0.59
2017-06,leeco,LeEco,0.19
2017-06,lenovo,Lenovo,3.09
2017-06,lg,LG,3.65
2017-06,lyf,Lyf,0.48
2017-06,meizu,Meizu,0.13
2017-06,micromax,Micromax,1.48
2017-06,mobicel,Mobicel,0.62
2017-06,motorola,Motorola,2.11
2017-06,nokia,Nokia,2.5
2017-06,oneplus,OnePlus,0.25
2017-06,oppo,Oppo,2.97
2017-06,other,Other,0.41
2017-06,panasonic,Panasonic,0.19
2017-06,pantech,Pantech,0.01
2017-06,qmobile,QMobile,0.15
2017-06,reliance-digital,Reliance Digital,0.16
2017-06,rim,RIM,0.3
2017-06,samsung,Samsung,33.1
2017-06,sharp,Sharp,0.01
2017-06,smartfren,Smartfren,0.1
2017-06,sony,Sony,1.99
2017-06,spice,Spice,0.04
2017-06,symphony,Symphony,0.03
2017-06,tecno,Tecno,0.28
2017-06,true,True,0.22
2017-06,turkcell,Turkcell,0.19
2017-06,unknown,Unknown,7.37
2017-06,vestel,Vestel,0.21
2017-06,vodafone,Vodafone,0.27
2017-06,wiko,Wiko,0.27
2017-06,xiaomi,Xiaomi,3.28
2017-06,xolo,Xolo,0.07
2017-06,yu,Yu,0.06
2017-06,zte,ZTE,0.66
2017-07,acer,Acer,0.07
2017-07,ais,AIS,0.25
2017-07,alcatel,Alcatel,0.57
2017-07,apple,Apple,18.78
2017-07,archos,Archos,0.03
2017-07,asus,Asus,1.29
